type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,us-east-1,db.r7g.xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,6621.14,0.000000,0.000000,0.251774,6.042564,4HKNV3G6JNAG46XR
savings,us-east-1,db.r7g.xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,3040.10,0.000000,0.000000,0.346806,8.323340,4HKNV3G6JNAG46XR
onDemand,us-east-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,,,,1.901460,45.635040,1.901460,45.635040,4N5Z2CKG3EHHFYU4
savings,us-east-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,1.464150,35.139600,1.464150,35.139600,4N5Z2CKG3EHHFYU4
savings,us-east-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,6246.18,0.713026,17.112624,1.425572,34.213733,4N5Z2CKG3EHHFYU4
savings,us-east-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,13741.94,0.522880,12.549120,1.045427,25.090247,4N5Z2CKG3EHHFYU4
savings,us-east-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,12159.54,0.000000,0.000000,1.387125,33.291006,4N5Z2CKG3EHHFYU4
savings,us-east-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,26484.56,0.000000,0.000000,1.007094,24.170258,4N5Z2CKG3EHHFYU4
onDemand,us-east-1,db.r6i.large,single-az,aurora-postgresql,postgresql,,,,0.249400,5.985600,0.249400,5.985600,4RDDEADMATW3E2A8
savings,us-east-1,db.r6i.large,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,1215.18,0.046268,1.110432,0.092476,2.219426,4RDDEADMATW3E2A8
savings,us-east-1,db.r6i.large,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.163400,3.921600,0.163400,3.921600,4RDDEADMATW3E2A8
savings,us-east-1,db.r6i.large,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,608.02,0.069402,1.665648,0.138763,3.330316,4RDDEADMATW3E2A8
savings,us-east-1,db.r6i.large,single-az,aurora-postgresql,postgresql,3yr,All Upfront,2285.02,0.000000,0.000000,0.086889,2.085348,4RDDEADMATW3E2A8
savings,us-east-1,db.r6i.large,single-az,aurora-postgresql,postgresql,1yr,All Upfront,1191.10,0.000000,0.000000,0.135877,3.261054,4RDDEADMATW3E2A8
onDemand,us-east-1,db.r6g.large,single-az,aurora-postgresql,postgresql,,,,0.223600,5.366400,0.223600,5.366400,4U9P9G87PY8QVQH5
savings,us-east-1,db.r6g.large,single-az,aurora-postgresql,postgresql,1yr,All Upfront,1066.40,0.000000,0.000000,0.121652,2.919644,4U9P9G87PY8QVQH5
savings,us-east-1,db.r6g.large,single-az,aurora-postgresql,postgresql,3yr,All Upfront,2045.08,0.000000,0.000000,0.077766,1.866375,4U9P9G87PY8QVQH5
savings,us-east-1,db.r6g.large,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,1087.90,0.041366,0.992784,0.082734,1.985620,4U9P9G87PY8QVQH5
savings,us-east-1,db.r6g.large,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,543.52,0.062092,1.490208,0.124095,2.978285,4U9P9G87PY8QVQH5
savings,us-east-1,db.r6g.large,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.146200,3.508800,0.146200,3.508800,4U9P9G87PY8QVQH5
onDemand,us-east-1,db.r7i.8xlarge,single-az,aurora-postgresql,postgresql,,,,3.990400,95.769600,3.990400,95.769600,4VSUFAE39FM66B4F
savings,us-east-1,db.r7i.8xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,2.673740,64.169760,2.673740,64.169760,4VSUFAE39FM66B4F
savings,us-east-1,db.r7i.8xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,22020.30,0.000000,0.000000,2.512012,60.288296,4VSUFAE39FM66B4F
savings,us-east-1,db.r7i.8xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,11360.60,1.296880,31.125120,2.592864,62.228748,4VSUFAE39FM66B4F
onDemand,us-east-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,,,,2.321140,55.707360,2.321140,55.707360,4Z87YAZFB3SABNGK
onDemand,us-east-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,,,,0.498800,11.971200,0.498800,11.971200,5ESK73V36MS36M5N
savings,us-east-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.326800,7.843200,0.326800,7.843200,5ESK73V36MS36M5N
savings,us-east-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,1216.04,0.138804,3.331296,0.277526,6.660632,5ESK73V36MS36M5N
savings,us-east-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,4570.04,0.000000,0.000000,0.173779,4.170696,5ESK73V36MS36M5N
savings,us-east-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,2431.22,0.092536,2.220864,0.184985,4.439637,5ESK73V36MS36M5N
savings,us-east-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,2382.20,0.000000,0.000000,0.271755,6.522108,5ESK73V36MS36M5N
onDemand,us-east-1,db.r6gd.16xlarge,single-az,aurora-postgresql,postgresql,,,,8.586240,206.069760,8.586240,206.069760,5G7GEKF768E56ETT
savings,us-east-1,db.r6gd.16xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,119592.46,0.000000,0.000000,4.547588,109.142104,5G7GEKF768E56ETT
savings,us-east-1,db.r6gd.16xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,54907.56,0.000000,0.000000,6.263696,150.328706,5G7GEKF768E56ETT
savings,us-east-1,db.r6gd.16xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,62052.44,2.361216,56.669184,4.720804,113.299291,5G7GEKF768E56ETT
savings,us-east-1,db.r6gd.16xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,6.611422,158.674128,6.611422,158.674128,5G7GEKF768E56ETT
savings,us-east-1,db.r6gd.16xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,28205.42,3.219840,77.276160,6.437433,154.498391,5G7GEKF768E56ETT
onDemand,us-east-1,db.r6i.16xlarge,single-az,aurora-postgresql,postgresql,,,,10.375040,249.000960,10.375040,249.000960,5WWU9AUBQG7Z8GK5
onDemand,us-east-1,db.r8gd.24xlarge,single-az,aurora-postgresql,postgresql,,,,16.743168,401.836032,16.743168,401.836032,7B56RCMSUTQ45C3S
onDemand,us-east-1,db.r7i.12xlarge,single-az,aurora-postgresql,postgresql,,,,5.985600,143.654400,5.985600,143.654400,7P72FMTCEDTBH9EK
savings,us-east-1,db.r7i.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,4.010180,96.244320,4.010180,96.244320,7P72FMTCEDTBH9EK
savings,us-east-1,db.r7i.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,17040.90,1.945320,46.687680,3.889297,93.343121,7P72FMTCEDTBH9EK
savings,us-east-1,db.r7i.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,33035.18,0.000000,0.000000,3.768558,90.445394,7P72FMTCEDTBH9EK
onDemand,us-east-1,db.r6gd.12xlarge,single-az,aurora-postgresql,postgresql,,,,8.371240,200.909760,8.371240,200.909760,7SNA5C69477A5EP4
onDemand,us-east-1,db.r8g.48xlarge,single-az,aurora-postgresql,postgresql,,,,22.786560,546.877440,22.786560,546.877440,7SU575XNM6A6CCUY
savings,us-east-1,db.r8g.48xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,15.266720,366.401280,15.266720,366.401280,7SU575XNM6A6CCUY
savings,us-east-1,db.r8g.48xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,64871.52,7.405460,177.731040,14.805816,355.339582,7SU575XNM6A6CCUY
savings,us-east-1,db.r8g.48xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,125750.92,0.000000,0.000000,14.345302,344.287255,7SU575XNM6A6CCUY
onDemand,us-east-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,,,,15.562560,373.501440,15.562560,373.501440,7U9WSA5SA2QA9J79
onDemand,us-east-1,db.r6gd.2xlarge,single-az,aurora-postgresql,postgresql,,,,1.394920,33.478080,1.394920,33.478080,8QANPVCJNUCZX6QY
onDemand,us-east-1,db.r4.xlarge,single-az,aurora-postgresql,postgresql,,,,0.498800,11.971200,0.498800,11.971200,8SSXXFYP6P7W23XT
onDemand,us-east-1,db.r6i.8xlarge,single-az,aurora-postgresql,postgresql,,,,3.990400,95.769600,3.990400,95.769600,93G2537AVYBFS3PM
savings,us-east-1,db.r6i.8xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,2.614400,62.745600,2.614400,62.745600,93G2537AVYBFS3PM
savings,us-east-1,db.r6i.8xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,9727.46,1.110518,26.652432,2.220199,53.284766,93G2537AVYBFS3PM
savings,us-east-1,db.r6i.8xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,36560.32,0.000000,0.000000,1.390232,33.365567,93G2537AVYBFS3PM
savings,us-east-1,db.r6i.8xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,19057.60,0.000000,0.000000,2.174036,52.176865,93G2537AVYBFS3PM
savings,us-east-1,db.r6i.8xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,19448.90,0.740030,17.760720,1.479588,35.510115,93G2537AVYBFS3PM
onDemand,us-east-1,db.r5.16xlarge,single-az,aurora-postgresql,postgresql,,,,7.980800,191.539200,7.980800,191.539200,95CNJ6CMW82ZB6S2
savings,us-east-1,db.r5.16xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,19448.04,2.220176,53.284224,4.438752,106.530056,95CNJ6CMW82ZB6S2
savings,us-east-1,db.r5.16xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,5.194400,124.665600,5.194400,124.665600,95CNJ6CMW82ZB6S2
savings,us-east-1,db.r5.16xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,73127.52,0.000000,0.000000,2.780726,66.737413,95CNJ6CMW82ZB6S2
savings,us-east-1,db.r5.16xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,38118.64,0.000000,0.000000,4.348465,104.363149,95CNJ6CMW82ZB6S2
